id,Danceability,Acousticness,duration,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,TSignature,Positiveness
Global,0.6880791306770687,0.28563725700473663,193871.0830314851,0.6464634438562274,0.019186622382279184,5.348007801616049,0.1718945110058512,-6.61691780440234,0.5034828643076066,0.10512164948453609,121.02774171078293,3.906659236556144,0.5289679019225411
